iso3	interview_id	q86
IRQ	368070510	4
IRQ	368070519	4
IRQ	368070520	4
IRQ	368070521	3
IRQ	368070522	3
IRQ	368070524	2
IRQ	368070529	4
IRQ	368070536	4
IRQ	368070540	3
IRQ	368070541	4
IRQ	368070542	4
IRQ	368070543	4
IRQ	368070544	4
IRQ	368070548	4
IRQ	368070553	4
IRQ	368070555	2
IRQ	368070556	4
IRQ	368070559	4
IRQ	368070568	4
IRQ	368070570	4
IRQ	368070573	2
IRQ	368070578	4
IRQ	368070581	3
IRQ	368070582	4
IRQ	368070586	4
IRQ	368070593	4
IRQ	368070594	2
IRQ	368070595	4
IRQ	368070596	1
IRQ	368070601	1
IRQ	368070605	4
IRQ	368070606	4
IRQ	368070610	4
IRQ	368070611	4
IRQ	368070612	4
IRQ	368070617	4
IRQ	368070618	4
IRQ	368070625	4
IRQ	368070627	1
IRQ	368070653	2
IRQ	368070664	4
IRQ	368070667	4
IRQ	368070707	3
IRQ	368070709	4
IRQ	368070713	4
IRQ	368071024	3
IRQ	368071041	4
IRQ	368071042	4
IRQ	368071043	4
IRQ	368071052	3
IRQ	368071056	3
IRQ	368071058	3
IRQ	368071074	4
IRQ	368071087	3
IRQ	368071088	4
IRQ	368071091	4
IRQ	368071106	4
IRQ	368071133	3
IRQ	368071134	4
IRQ	368071138	3
IRQ	368071139	4
IRQ	368071140	4
IRQ	368071144	3
IRQ	368070905	2
IRQ	368070907	4
IRQ	368070908	3
IRQ	368070909	3
IRQ	368070918	2
IRQ	368070925	2
IRQ	368070931	3
IRQ	368070932	3
IRQ	368070892	2
IRQ	368070893	2
IRQ	368070894	3
IRQ	368070933	4
IRQ	368070943	4
IRQ	368070947	4
IRQ	368070956	4
IRQ	368070957	3
IRQ	368070962	3
IRQ	368070754	4
IRQ	368070772	4
IRQ	368070776	4
IRQ	368070793	1
IRQ	368070794	1
IRQ	368070797	1
IRQ	368070801	4
IRQ	368070804	4
IRQ	368070420	4
IRQ	368070421	3
IRQ	368070380	4
IRQ	368070724	4
IRQ	368070736	1
IRQ	368071173	4
IRQ	368071184	4
IRQ	368071188	4
IRQ	368071194	3
IRQ	368071195	4
IRQ	368071197	4
IRQ	368070968	4
IRQ	368070971	3
IRQ	368070976	4
IRQ	368070982	1
IRQ	368070984	4
IRQ	368070995	2
IRQ	368070997	2
IRQ	368071000	3
IRQ	368071002	2
IRQ	368071010	3
IRQ	368070828	4
IRQ	368070833	4
IRQ	368070836	2
IRQ	368070841	2
IRQ	368070284	3
IRQ	368070513	1
IRQ	368070684	1
IRQ	368070700	4
IRQ	368070710	4
IRQ	368071060	3
IRQ	368071069	4
IRQ	368071141	4
IRQ	368070917	3
IRQ	368070927	3
IRQ	368070958	3
IRQ	368070749	4
IRQ	368070744	2
IRQ	368071180	4
IRQ	368070577	1
IRQ	368070589	4
IRQ	368070609	2
IRQ	368070637	3
IRQ	368070642	4
IRQ	368070651	3
IRQ	368071027	3
IRQ	368071153	3
IRQ	368070922	4
IRQ	368070930	4
IRQ	368070882	3
IRQ	368070886	4
IRQ	368070939	4
IRQ	368070941	3
IRQ	368070786	4
IRQ	368070722	2
IRQ	368070741	2
IRQ	368070746	3
IRQ	368071166	2
IRQ	368070988	4
IRQ	368070846	4
IRQ	368071132	3
IRQ	368070216	1
IRQ	368070204	2
IRQ	368070390	3
IRQ	368070286	3
IRQ	368070310	2
IRQ	368070503	4
IRQ	368070528	4
IRQ	368070576	1
IRQ	368070685	2
IRQ	368071063	4
IRQ	368070422	4
IRQ	368070432	3
IRQ	368070433	4
IRQ	368070444	4
IRQ	368070445	4
IRQ	368070446	3
IRQ	368070189	2
IRQ	368070195	3
IRQ	368070212	1
IRQ	368070218	4
IRQ	368070235	4
IRQ	368070236	3
IRQ	368070242	1
IRQ	368070254	3
IRQ	368070262	1
IRQ	368070263	1
IRQ	368070264	2
IRQ	368070265	3
IRQ	368070267	4
IRQ	368070277	2
IRQ	368070171	3
IRQ	368070173	2
IRQ	368070175	2
IRQ	368070347	3
IRQ	368070358	4
IRQ	368070382	3
IRQ	368071190	4
IRQ	368071198	3
IRQ	368071200	4
IRQ	368070847	4
IRQ	368070477	4
IRQ	368070482	4
IRQ	368070492	4
IRQ	368070303	2
IRQ	368070321	3
IRQ	368070325	4
IRQ	368070329	2
IRQ	368070331	3
IRQ	368070337	1
IRQ	368070401	1
IRQ	368070411	4
IRQ	368071050	4
IRQ	368071100	4
IRQ	368070902	4
IRQ	368070928	4
IRQ	368071049	4
IRQ	368071165	3
IRQ	368071171	3
IRQ	368070868	4
IRQ	368071051	3
IRQ	368070731	2
IRQ	368070483	2
IRQ	368070301	2
IRQ	368070311	1
IRQ	368071113	3
IRQ	368070450	3
IRQ	368070225	3
IRQ	368070333	3
IRQ	368070230	3
IRQ	368070040	4
IRQ	368070081	4
IRQ	368070089	4
IRQ	368070061	4
IRQ	368070145	4
IRQ	368070155	4
IRQ	368070164	4
IRQ	368070167	4
IRQ	368070009	4
IRQ	368070015	4
IRQ	368070104	2
IRQ	368070105	1
IRQ	368070108	3
IRQ	368070116	1
IRQ	368070117	1
IRQ	368070092	4
IRQ	368070121	4
IRQ	368070124	2
IRQ	368070129	4
IRQ	368070133	3
IRQ	368070137	4
IRQ	368070069	4
IRQ	368070157	2
IRQ	368070160	4
IRQ	368070030	4
IRQ	368070354	3
IRQ	368070101	4
IRQ	368070103	2
IRQ	368070106	3
IRQ	368070109	4
IRQ	368070113	4
IRQ	368070118	3
IRQ	368070070	4
IRQ	368070138	3
IRQ	368070180	1
IRQ	368070381	3
JPN	392070015	2
JPN	392070017	3
JPN	392070023	2
JPN	392070026	2
JPN	392070029	2
JPN	392070032	2
JPN	392070036	2
JPN	392070056	2
JPN	392070063	2
JPN	392070076	2
JPN	392070080	3
JPN	392070084	3
JPN	392070089	3
JPN	392070099	2
JPN	392070101	2
JPN	392070108	2
JPN	392070109	3
JPN	392070120	3
JPN	392070123	1
JPN	392070124	2
JPN	392070126	2
JPN	392070128	2
JPN	392070129	1
JPN	392070132	3
JPN	392070151	3
JPN	392070160	3
JPN	392070163	2
JPN	392070164	2
JPN	392070165	2
JPN	392070174	2
JPN	392070190	3
JPN	392070195	2
JPN	392070197	1
JPN	392070215	3
JPN	392070222	2
JPN	392070230	2
JPN	392070232	2
JPN	392070234	2
JPN	392070238	2
JPN	392070239	2
JPN	392070245	2
JPN	392070250	2
JPN	392070257	2
JPN	392070258	3
JPN	392070259	3
JPN	392070270	3
JPN	392070275	2
JPN	392070276	2
JPN	392070277	3
JPN	392070295	3
JPN	392070296	3
JPN	392070297	2
JPN	392070299	3
JPN	392070310	4
JPN	392070313	2
JPN	392070314	3
JPN	392070341	2
JPN	392070343	3
JPN	392070349	2
JPN	392070361	4
JPN	392070362	1
JPN	392070366	2
JPN	392070369	2
JPN	392070395	3
JPN	392070396	3
JPN	392070411	2
JPN	392070417	3
JPN	392070428	2
JPN	392070429	2
JPN	392070431	2
JPN	392070439	2
JPN	392070443	2
JPN	392070445	3
JPN	392070447	2
JPN	392070455	4
JPN	392070467	3
JPN	392070469	4
JPN	392070470	3
JPN	392070476	3
JPN	392070479	2
JPN	392070481	2
JPN	392070484	4
JPN	392070487	3
JPN	392070488	1
JPN	392070494	2
JPN	392070497	3
JPN	392070500	2
JPN	392070507	1
JPN	392070509	3
JPN	392070515	3
JPN	392070516	3
JPN	392070517	2
JPN	392070520	2
JPN	392070523	2
JPN	392070525	2
JPN	392070531	3
JPN	392070532	4
JPN	392070537	3
JPN	392070538	3
JPN	392070541	3
JPN	392070542	3
JPN	392070556	2
JPN	392070560	3
JPN	392070562	2
JPN	392070568	2
JPN	392070578	4
JPN	392070580	3
JPN	392070582	1
JPN	392070584	3
JPN	392070586	2
JPN	392070591	3
JPN	392070592	2
JPN	392070604	2
JPN	392070615	2
JPN	392070617	2
JPN	392070630	3
JPN	392070635	2
JPN	392070636	2
JPN	392070648	3
JPN	392070649	3
JPN	392070651	2
JPN	392070653	3
JPN	392070654	3
JPN	392070656	3
JPN	392070659	2
JPN	392070662	1
JPN	392070665	3
JPN	392070670	2
JPN	392070675	3
JPN	392070684	3
JPN	392070686	4
JPN	392070693	2
JPN	392070695	2
JPN	392070697	2
JPN	392070698	4
JPN	392070699	3
JPN	392070709	3
JPN	392070710	2
JPN	392070720	4
JPN	392070728	2
JPN	392070729	2
JPN	392070746	3
JPN	392070747	2
JPN	392070750	2
JPN	392070758	1
JPN	392070759	2
JPN	392070769	3
JPN	392070787	3
JPN	392070791	3
JPN	392070794	2
JPN	392070799	2
JPN	392070806	1
JPN	392070812	2
JPN	392070827	2
JPN	392070833	2
JPN	392070835	2
JPN	392070842	3
JPN	392070848	2
JPN	392070855	2
JPN	392070859	3
JPN	392070864	2
JPN	392070868	2
JPN	392070869	2
JPN	392070875	2
JPN	392070881	3
JPN	392070884	2
JPN	392070887	2
JPN	392070890	1
JPN	392070892	2
JPN	392070895	3
JPN	392070901	2
JPN	392070903	2
JPN	392070905	3
JPN	392070917	2
JPN	392070936	3
JPN	392070939	2
JPN	392070944	2
JPN	392070945	2
JPN	392070959	2
JPN	392070963	2
JPN	392070966	2
JPN	392070967	2
JPN	392070985	2
JPN	392070987	2
JPN	392070991	3
JPN	392070992	2
JPN	392071007	3
JPN	392071009	2
JPN	392071016	3
JPN	392071044	2
JPN	392071045	3
JPN	392071047	1
JPN	392071048	4
JPN	392071051	4
JPN	392071060	3
JPN	392071061	2
JPN	392071064	2
JPN	392071067	2
JPN	392071074	4
JPN	392071077	3
JPN	392071079	2
JPN	392071082	3
JPN	392071084	3
JPN	392071087	3
JPN	392071096	2
JPN	392071100	2
JPN	392071110	3
JPN	392071115	2
JPN	392071117	2
JPN	392071121	2
JPN	392071122	2
JPN	392071131	3
JPN	392071132	2
JPN	392071133	3
JPN	392071141	2
JPN	392071145	2
JPN	392071165	3
JPN	392071166	2
JPN	392071179	2
JPN	392071204	3
JPN	392071206	2
JPN	392071216	2
JPN	392071219	3
JPN	392071221	3
JPN	392071227	2
JPN	392071232	3
JPN	392071235	2
JPN	392071238	2
JPN	392071242	2
JPN	392071243	3
JPN	392071247	2
JPN	392071251	3
JPN	392071259	3
JPN	392071268	2
JPN	392071272	3
JPN	392071277	2
JPN	392071287	2
JPN	392071288	3
JPN	392071295	3
JPN	392071309	3
JPN	392071319	3
JPN	392071327	2
JPN	392071335	2
JPN	392071345	2
JPN	392071347	2
JPN	392071350	2
JPN	392071351	3
JPN	392071352	2
JPN	392070009	2
JPN	392070088	3
JPN	392070140	2
JPN	392070142	2
JPN	392070216	2
JPN	392070225	2
JPN	392070390	1
JPN	392070452	3
JPN	392070491	1
JPN	392070501	3
JPN	392070535	4
JPN	392070646	3
JPN	392070687	3
JPN	392070874	3
JPN	392070955	1
JPN	392071004	2
JPN	392071146	2
JPN	392071161	3
JPN	392071250	4
JPN	392071260	2
JPN	392071320	3
JPN	392071324	3
JPN	392070060	3
JPN	392070098	3
JPN	392070103	2
JPN	392070161	3
JPN	392070168	3
JPN	392070298	2
JPN	392070309	3
JPN	392070337	3
JPN	392070364	3
JPN	392070420	2
JPN	392070610	3
JPN	392070669	3
JPN	392070815	3
JPN	392070822	3
JPN	392070858	2
JPN	392070938	2
JPN	392070940	3
JPN	392071019	3
JPN	392071159	2
JPN	392071174	3
JPN	392071246	3
JPN	392071313	3
JPN	392070150	2
JPN	392070394	1
JPN	392070590	3
JPN	392070599	2
JPN	392070725	3
JPN	392070351	1
JPN	392070489	3
JPN	392070909	2
JPN	392071018	1
JPN	392071052	3
JPN	392071112	2
JPN	392070061	3
JPN	392070065	2
JPN	392070091	2
JPN	392070114	2
JPN	392070119	1
JPN	392070162	2
JPN	392070185	2
JPN	392070192	3
JPN	392070219	3
JPN	392070228	3
JPN	392070241	3
JPN	392070256	4
JPN	392070273	3
JPN	392070283	2
JPN	392070294	2
JPN	392070320	2
JPN	392070322	2
JPN	392070352	3
JPN	392070398	2
JPN	392070403	2
JPN	392070404	2
JPN	392070422	4
JPN	392070440	3
JPN	392070450	3
JPN	392070461	3
JPN	392070506	2
JPN	392070540	4
JPN	392070552	3
JPN	392070555	2
JPN	392070563	2
JPN	392070570	3
JPN	392070620	2
JPN	392070631	2
JPN	392070643	3
JPN	392070703	2
JPN	392070776	2
JPN	392070800	3
JPN	392070849	3
JPN	392070896	3
JPN	392070916	2
JPN	392070921	2
JPN	392070924	2
JPN	392070934	3
JPN	392070969	3
JPN	392071015	2
JPN	392071068	3
JPN	392071119	3
JPN	392071138	4
JPN	392071177	3
JPN	392071196	2
JPN	392071213	3
JPN	392071271	2
JPN	392071273	3
JPN	392071308	3
JPN	392070002	1
JPN	392070046	3
JPN	392070067	2
JPN	392070094	3
JPN	392070095	2
JPN	392070102	2
JPN	392070115	1
JPN	392070121	3
JPN	392070134	2
JPN	392070194	3
JPN	392070198	4
JPN	392070200	2
JPN	392070205	1
JPN	392070210	2
JPN	392070220	2
JPN	392070224	3
JPN	392070243	2
JPN	392070265	3
JPN	392070267	3
JPN	392070305	1
JPN	392070316	4
JPN	392070326	3
JPN	392070359	2
JPN	392070360	4
JPN	392070388	3
JPN	392070393	2
JPN	392070397	2
JPN	392070401	2
JPN	392070427	3
JPN	392070435	2
JPN	392070442	4
JPN	392070458	3
JPN	392070459	3
JPN	392070472	3
JPN	392070486	2
JPN	392070496	2
JPN	392070519	3
JPN	392070521	2
JPN	392070553	2
JPN	392070600	2
JPN	392070607	2
JPN	392070666	3
JPN	392070706	3
JPN	392070714	2
JPN	392070763	3
JPN	392070766	3
JPN	392070789	2
JPN	392070790	2
JPN	392070797	3
JPN	392070808	3
JPN	392070810	1
JPN	392070828	3
JPN	392070872	2
JPN	392070879	2
JPN	392070888	3
JPN	392070937	2
JPN	392070964	2
JPN	392071002	3
JPN	392071005	1
JPN	392071030	3
JPN	392071086	2
JPN	392071091	2
JPN	392071097	2
JPN	392071109	2
JPN	392071123	3
JPN	392071201	3
JPN	392071203	2
JPN	392071218	3
JPN	392071263	2
JPN	392071274	2
JPN	392071281	2
JPN	392071283	3
JPN	392071285	2
JPN	392071298	3
JPN	392071301	3
JPN	392071303	3
JPN	392071339	3
JPN	392071341	2
KAZ	398070018	3
KAZ	398070105	3
KAZ	398070131	1
KAZ	398070136	2
KAZ	398070141	2
KAZ	398070157	2
KAZ	398070159	1
KAZ	398070258	1
KAZ	398070263	2
KAZ	398070367	3
KAZ	398070375	3
KAZ	398070379	2
KAZ	398070446	1
KAZ	398070500	3
KAZ	398070509	4
KAZ	398070536	2
KAZ	398070538	2
KAZ	398070593	3
KAZ	398070617	3
KAZ	398070620	2
KAZ	398070624	3
KAZ	398070630	3
KAZ	398070660	4
KAZ	398070714	3
KAZ	398070760	2
KAZ	398070767	2
KAZ	398070786	2
KAZ	398070861	3
KAZ	398070867	3
KAZ	398070897	4
KAZ	398070927	3
KAZ	398071002	3
KAZ	398071025	1
KAZ	398071047	3
KAZ	398071055	2
KAZ	398071153	1
KAZ	398071164	1
KAZ	398071169	2
KAZ	398071263	3
KAZ	398070019	3
KAZ	398070020	2
KAZ	398070023	4
KAZ	398070035	2
KAZ	398070038	2
KAZ	398070049	3
KAZ	398070050	2
KAZ	398070095	3
KAZ	398070097	3
KAZ	398070109	3
KAZ	398070129	3
KAZ	398070168	4
KAZ	398070178	2
KAZ	398070309	1
KAZ	398070362	2
KAZ	398070366	4
KAZ	398070378	3
KAZ	398070520	2
KAZ	398070553	2
KAZ	398070594	3
KAZ	398070595	2
KAZ	398070596	4
KAZ	398070621	4
KAZ	398070691	2
KAZ	398070694	2
KAZ	398070705	3
KAZ	398070783	2
KAZ	398070792	3
KAZ	398070914	2
KAZ	398070915	4
KAZ	398070928	3
KAZ	398070929	2
KAZ	398070930	4
KAZ	398070940	2
KAZ	398071003	2
KAZ	398071018	3
KAZ	398071021	1
KAZ	398071039	2
KAZ	398071050	3
KAZ	398071132	4
KAZ	398071133	2
KAZ	398071137	1
KAZ	398071144	1
KAZ	398071149	2
KAZ	398071150	3
KAZ	398071155	1
KAZ	398071250	2
KAZ	398070021	3
KAZ	398070096	2
KAZ	398070098	2
KAZ	398070101	2
KAZ	398070107	2
KAZ	398070123	3
KAZ	398070135	3
KAZ	398070450	2
KAZ	398070455	3
KAZ	398070503	2
KAZ	398070519	3
KAZ	398070745	2
KAZ	398070782	4
KAZ	398070785	2
KAZ	398070787	2
KAZ	398070817	4
KAZ	398071023	1
KAZ	398071098	2
KAZ	398071124	2
KAZ	398071128	2
KAZ	398071138	2
KAZ	398071143	2
KAZ	398071230	3
KAZ	398071256	2
KAZ	398071271	2
KAZ	398070002	4
KAZ	398070003	3
KAZ	398070004	2
KAZ	398070008	3
KAZ	398070009	4
KAZ	398070010	2
KAZ	398070013	3
KAZ	398070014	1
KAZ	398070015	4
KAZ	398070016	4
KAZ	398070017	3
KAZ	398070022	2
KAZ	398070024	1
KAZ	398070025	4
KAZ	398070026	3
KAZ	398070033	3
KAZ	398070037	2
KAZ	398070041	2
KAZ	398070042	3
KAZ	398070045	2
KAZ	398070046	3
KAZ	398070051	1
KAZ	398070052	2
KAZ	398070061	2
KAZ	398070062	4
KAZ	398070063	2
KAZ	398070064	2
KAZ	398070066	4
KAZ	398070067	2
KAZ	398070068	3
KAZ	398070071	3
KAZ	398070072	3
KAZ	398070073	2
KAZ	398070074	3
KAZ	398070075	2
KAZ	398070077	2
KAZ	398070079	2
KAZ	398070080	2
KAZ	398070082	2
KAZ	398070084	3
KAZ	398070085	4
KAZ	398070086	3
KAZ	398070087	4
KAZ	398070091	4
KAZ	398070094	3
KAZ	398070103	3
KAZ	398070111	3
KAZ	398070115	2
KAZ	398070116	2
KAZ	398070118	2
KAZ	398070120	2
KAZ	398070122	3
KAZ	398070124	2
KAZ	398070125	3
KAZ	398070127	3
KAZ	398070128	1
KAZ	398070130	3
KAZ	398070139	3
KAZ	398070147	2
KAZ	398070149	2
KAZ	398070152	2
KAZ	398070160	3
KAZ	398070167	2
KAZ	398070170	2
KAZ	398070171	3
KAZ	398070172	3
KAZ	398070175	2
KAZ	398070176	3
KAZ	398070180	3
KAZ	398070181	2
KAZ	398070183	3
KAZ	398070184	3
KAZ	398070185	3
KAZ	398070187	3
KAZ	398070188	3
KAZ	398070189	2
KAZ	398070190	3
KAZ	398070192	3
KAZ	398070193	2
KAZ	398070194	3
KAZ	398070195	2
KAZ	398070196	2
KAZ	398070197	1
KAZ	398070198	1
KAZ	398070199	1
KAZ	398070200	1
KAZ	398070201	2
KAZ	398070202	1
KAZ	398070203	2
KAZ	398070204	2
KAZ	398070205	3
KAZ	398070207	2
KAZ	398070208	2
KAZ	398070209	2
KAZ	398070211	2
KAZ	398070214	2
KAZ	398070215	2
KAZ	398070222	1
KAZ	398070223	2
KAZ	398070224	2
KAZ	398070225	2
KAZ	398070226	2
KAZ	398070227	1
KAZ	398070228	1
KAZ	398070229	2
KAZ	398070230	2
KAZ	398070231	2
KAZ	398070232	3
KAZ	398070233	1
KAZ	398070234	2
KAZ	398070235	2
KAZ	398070236	2
KAZ	398070237	2
KAZ	398070238	2
KAZ	398070239	2
KAZ	398070240	2
KAZ	398070241	2
KAZ	398070242	2
KAZ	398070243	2
KAZ	398070244	1
KAZ	398070245	2
KAZ	398070246	2
KAZ	398070247	2
KAZ	398070248	3
KAZ	398070249	3
KAZ	398070250	2
KAZ	398070251	1
KAZ	398070252	2
KAZ	398070253	1
KAZ	398070254	1
KAZ	398070255	2
KAZ	398070256	3
KAZ	398070257	2
KAZ	398070259	2
KAZ	398070260	2
KAZ	398070261	2
KAZ	398070262	2
KAZ	398070264	2
KAZ	398070265	2
KAZ	398070266	2
KAZ	398070267	2
KAZ	398070268	1
KAZ	398070269	1
KAZ	398070272	2
KAZ	398070274	2
KAZ	398070275	2
KAZ	398070276	2
KAZ	398070277	2
KAZ	398070278	1
KAZ	398070279	2
KAZ	398070280	1
KAZ	398070281	4
KAZ	398070282	2
KAZ	398070283	1
KAZ	398070284	2
KAZ	398070285	2
KAZ	398070286	2
KAZ	398070287	1
KAZ	398070289	1
KAZ	398070290	2
KAZ	398070291	1
KAZ	398070292	1
KAZ	398070293	2
KAZ	398070294	1
KAZ	398070296	1
KAZ	398070297	1
KAZ	398070298	1
KAZ	398070300	2
KAZ	398070301	4
KAZ	398070303	2
KAZ	398070304	2
KAZ	398070305	3
KAZ	398070307	2
KAZ	398070310	4
KAZ	398070311	2
KAZ	398070315	2
KAZ	398070316	2
KAZ	398070337	1
KAZ	398070338	2
KAZ	398070339	2
KAZ	398070340	2
KAZ	398070341	2
KAZ	398070347	1
KAZ	398070348	1
KAZ	398070349	1
KAZ	398070350	1
KAZ	398070351	1
KAZ	398070352	1
KAZ	398070353	1
KAZ	398070354	1
KAZ	398070355	1
KAZ	398070356	1
KAZ	398070357	1
KAZ	398070358	3
KAZ	398070359	3
KAZ	398070360	3
KAZ	398070361	3
KAZ	398070365	3
KAZ	398070368	2
KAZ	398070370	1
KAZ	398070371	2
KAZ	398070372	2
KAZ	398070373	2
KAZ	398070374	2
KAZ	398070376	1
KAZ	398070377	2
KAZ	398070380	3
KAZ	398070381	3
KAZ	398070408	3
KAZ	398070409	3
KAZ	398070410	3
KAZ	398070411	3
KAZ	398070412	3
KAZ	398070413	3
KAZ	398070417	3
KAZ	398070418	3
KAZ	398070419	3
KAZ	398070423	4
KAZ	398070424	3
KAZ	398070425	3
KAZ	398070445	2
KAZ	398070448	4
KAZ	398070449	1
KAZ	398070451	4
KAZ	398070453	2
KAZ	398070456	2
KAZ	398070458	2
KAZ	398070459	4
KAZ	398070460	1
KAZ	398070461	3
KAZ	398070462	3
KAZ	398070466	3
KAZ	398070467	4
KAZ	398070477	1
KAZ	398070480	1
KAZ	398070481	1
KAZ	398070482	4
KAZ	398070483	1
KAZ	398070485	2
KAZ	398070486	1
KAZ	398070487	3
KAZ	398070491	1
KAZ	398070492	3
KAZ	398070493	1
KAZ	398070494	2
KAZ	398070495	2
KAZ	398070496	2
KAZ	398070497	1
KAZ	398070498	2
KAZ	398070499	2
KAZ	398070501	4
KAZ	398070502	4
KAZ	398070504	3
KAZ	398070505	3
KAZ	398070506	4
KAZ	398070508	2
KAZ	398070510	2
KAZ	398070514	3
KAZ	398070518	2
KAZ	398070522	2
KAZ	398070525	3
KAZ	398070528	2
KAZ	398070529	2
KAZ	398070534	3
KAZ	398070539	2
KAZ	398070540	2
KAZ	398070541	2
KAZ	398070543	2
KAZ	398070544	2
KAZ	398070545	2
KAZ	398070547	4
KAZ	398070548	2
KAZ	398070549	2
KAZ	398070551	2
KAZ	398070554	2
KAZ	398070556	3
KAZ	398070557	3
KAZ	398070558	3
KAZ	398070559	3
KAZ	398070560	3
KAZ	398070561	3
KAZ	398070562	3
KAZ	398070563	3
KAZ	398070564	3
KAZ	398070565	3
KAZ	398070566	3
KAZ	398070567	3
KAZ	398070568	3
KAZ	398070569	3
KAZ	398070570	3
KAZ	398070571	3
KAZ	398070572	3
KAZ	398070573	3
KAZ	398070574	3
KAZ	398070575	3
KAZ	398070576	3
KAZ	398070577	3
KAZ	398070578	3
KAZ	398070579	3
KAZ	398070580	3
KAZ	398070581	3
KAZ	398070582	3
KAZ	398070583	3
KAZ	398070584	3
KAZ	398070585	3
KAZ	398070588	3
KAZ	398070589	1
KAZ	398070590	4
KAZ	398070591	4
KAZ	398070592	3
KAZ	398070597	1
KAZ	398070598	4
KAZ	398070599	3
KAZ	398070613	2
KAZ	398070614	3
KAZ	398070622	2
KAZ	398070623	3
KAZ	398070625	4
KAZ	398070626	3
KAZ	398070628	4
KAZ	398070629	4
KAZ	398070631	4
KAZ	398070632	4
KAZ	398070633	4
KAZ	398070634	4
KAZ	398070635	4
KAZ	398070636	4
KAZ	398070637	4
KAZ	398070638	4
KAZ	398070639	4
KAZ	398070640	4
KAZ	398070641	4
KAZ	398070643	2
KAZ	398070646	2
KAZ	398070649	4
KAZ	398070650	3
KAZ	398070651	2
KAZ	398070652	2
KAZ	398070653	1
KAZ	398070654	3
KAZ	398070655	4
KAZ	398070657	4
KAZ	398070659	4
KAZ	398070662	2
KAZ	398070663	3
KAZ	398070664	3
KAZ	398070667	2
KAZ	398070670	2
KAZ	398070675	3
KAZ	398070676	4
KAZ	398070681	4
KAZ	398070684	4
KAZ	398070689	3
KAZ	398070693	2
KAZ	398070697	2
KAZ	398070698	3
KAZ	398070701	2
KAZ	398070702	3
KAZ	398070716	2
KAZ	398070717	2
KAZ	398070719	2
KAZ	398070721	2
KAZ	398070723	1
KAZ	398070727	1
KAZ	398070728	1
KAZ	398070729	1
KAZ	398070730	1
KAZ	398070740	1
KAZ	398070741	1
KAZ	398070748	2
KAZ	398070755	2
KAZ	398070756	2
KAZ	398070758	2
KAZ	398070759	2
KAZ	398070761	1
KAZ	398070763	2
KAZ	398070768	3
KAZ	398070781	2
KAZ	398070791	3
KAZ	398070794	2
KAZ	398070795	1
KAZ	398070797	2
KAZ	398070801	4
KAZ	398070802	2
KAZ	398070807	4
KAZ	398070808	4
KAZ	398070809	4
KAZ	398070810	4
KAZ	398070811	4
KAZ	398070816	4
KAZ	398070818	2
KAZ	398070819	2
KAZ	398070820	2
KAZ	398070821	3
KAZ	398070822	2
KAZ	398070823	2
KAZ	398070824	2
KAZ	398070825	2
KAZ	398070826	2
KAZ	398070828	3
KAZ	398070829	4
KAZ	398070831	2
KAZ	398070832	2
KAZ	398070833	2
KAZ	398070834	2
KAZ	398070835	2
KAZ	398070836	3
KAZ	398070838	2
KAZ	398070840	4
KAZ	398070841	2
KAZ	398070842	1
KAZ	398070843	2
KAZ	398070844	3
KAZ	398070849	2
KAZ	398070853	3
KAZ	398070858	1
KAZ	398070859	1
KAZ	398070860	3
KAZ	398070862	1
KAZ	398070863	1
KAZ	398070864	1
KAZ	398070865	1
KAZ	398070866	3
KAZ	398070868	2
KAZ	398070870	4
KAZ	398070871	4
KAZ	398070874	2
KAZ	398070875	1
KAZ	398070876	2
KAZ	398070877	3
KAZ	398070878	4
KAZ	398070879	3
KAZ	398070880	2
KAZ	398070881	3
KAZ	398070882	3
KAZ	398070883	3
KAZ	398070884	3
KAZ	398070885	3
KAZ	398070886	3
KAZ	398070887	3
KAZ	398070888	3
KAZ	398070889	3
KAZ	398070890	4
KAZ	398070891	4
KAZ	398070892	4
KAZ	398070893	4
KAZ	398070894	4
KAZ	398070895	4
KAZ	398070898	2
KAZ	398070904	3
KAZ	398070906	3
KAZ	398070907	2
KAZ	398070908	3
KAZ	398070909	3
KAZ	398070912	2
KAZ	398070913	3
KAZ	398070916	1
KAZ	398070917	2
KAZ	398070922	3
KAZ	398070923	1
KAZ	398070924	4
KAZ	398070925	4
KAZ	398070926	3
KAZ	398070931	1
KAZ	398070932	4
KAZ	398070933	3
KAZ	398070938	3
KAZ	398070942	2
KAZ	398070965	3
KAZ	398070967	2
KAZ	398070968	2
KAZ	398070970	2
KAZ	398070971	4
KAZ	398070972	2
KAZ	398070973	2
KAZ	398070975	2
KAZ	398070976	2
KAZ	398070977	3
KAZ	398070981	2
KAZ	398070982	2
KAZ	398070983	3
KAZ	398070984	2
KAZ	398070985	3
KAZ	398070986	3
KAZ	398070987	3
KAZ	398070989	2
KAZ	398070990	1
KAZ	398070994	3
KAZ	398070995	3
KAZ	398070996	2
KAZ	398070997	3
KAZ	398070998	2
KAZ	398071004	2
KAZ	398071005	2
KAZ	398071007	3
KAZ	398071008	3
KAZ	398071009	2
KAZ	398071010	2
KAZ	398071011	2
KAZ	398071013	2
KAZ	398071015	2
KAZ	398071016	1
KAZ	398071019	3
KAZ	398071020	1
KAZ	398071022	2
KAZ	398071024	2
KAZ	398071026	2
KAZ	398071027	1
KAZ	398071028	1
KAZ	398071036	3
KAZ	398071038	2
